t,rss,heapTotal,heapUsed,external,arrayBuffers
1375084.616074,63164416,16211968,15070840,2339309,108179
1376085.836251,63295488,16211968,15131856,2339469,108339
1377087.648965,63295488,16211968,15193016,2339629,108499
1378089.570753,63426560,16211968,15254032,2339789,108659
1379091.293514,63426560,16211968,15315192,2339949,108819
1380092.591833,63557632,16211968,15376272,2340109,108979
1381094.256326,62717952,16211968,14643608,2338187,107057
1382095.483324,62849024,16211968,14704624,2338347,107217
1383096.840594,62849024,16211968,14800304,2338507,107377
1384098.653571,62980096,16211968,14861384,2338667,107537
1385100.467207,62980096,16211968,14922544,2338827,107697
1386101.895595,63111168,16211968,14983560,2338987,107857
1387103.179913,63111168,16211968,15039032,2339131,108001
1388104.304319,63242240,16211968,15329648,2339291,108161
1389104.836037,63242240,16211968,15390904,2339451,108321
1390105.919315,63373312,16211968,15451920,2339611,108481
1391107.213779,63373312,16211968,15513080,2339771,108641
1392107.947836,63504384,16211968,15574096,2339931,108801
1393109.256585,63504384,16211968,15635304,2340091,108961
1394110.037073,63635456,17522688,14911160,2338137,107007
1395110.950834,63766528,17522688,14972320,2338297,107167
1396111.714622,63766528,17522688,15033336,2338457,107327
1397113.177325,63897600,17522688,15094496,2338617,107487
1398114.110289,63897600,17522688,15155536,2338777,107647
1399115.284585,63897600,17522688,15210856,2338921,107791
1400116.345772,64028672,17522688,15271760,2339081,107951
1401118.164383,64159744,17522688,15332920,2339241,108111
1402118.547346,64159744,17522688,15393960,2339401,108271
1403119.619372,64290816,17522688,15455120,2339561,108431
1404120.76993,64290816,17522688,15516136,2339721,108591
1405122.442714,64421888,17522688,15577296,2339881,108751
1406124.089188,64421888,17522688,15638328,2340041,108911
1407125.009379,63746048,16736256,14915120,2338107,106977
1408126.160571,63746048,16736256,14976136,2338267,107137
1409126.941027,63746048,16736256,15037296,2338427,107297
1410127.900061,63746048,16736256,15098312,2338587,107457
1411128.068767,63746048,16736256,15159064,2338735,107605
1412129.531013,63746048,16736256,15214784,2338891,107761
1413130.942215,63746048,16736256,15275944,2339051,107921
1414132.448352,63746048,16736256,15577656,2339211,108081
1415133.796106,63746048,16736256,15638840,2339371,108241
1416134.925803,63746048,16736256,15699856,2339531,108401
1417136.65972,63746048,16736256,15761016,2339691,108561
1418138.282655,63746048,16736256,15822032,2339851,108721
1419139.565922,63746048,16736256,15883240,2340011,108881
1420141.358363,63164416,16736256,15154480,2338089,106959
1421143.485859,63164416,16736256,15215640,2338249,107119
1422145.413839,63295488,16736256,15276656,2338409,107279
1423147.022317,63295488,16736256,15337816,2338569,107439
1424148.500533,63426560,16736256,15398848,2338729,107599
1425150.440009,63426560,16736256,15460008,2338889,107759
1426151.865477,63557632,16736256,15518944,2339035,107905
1427153.694702,63557632,16736256,15576232,2339193,108063
1428154.914987,63688704,16736256,15637608,2347545,116415
1429155.981068,63688704,16736256,15698768,2347705,116575
1430157.236465,63819776,16736256,15759784,2347865,116735
1431158.19426,63819776,16736256,15820944,2348025,116895
1432158.856504,63950848,16736256,15881960,2348185,117055
1433160.179167,63950848,16736256,15943120,2348345,117215
1434161.205222,64081920,16736256,16004136,2348505,117375
1435161.859162,64212992,16736256,16065296,2348665,117535
1436163.25441,64212992,16736256,16126312,2348825,117695
1437164.218354,63348736,16998400,15462600,2346395,115265
1438164.780728,63479808,16998400,15523616,2346555,115425
1439166.050846,63610880,16998400,15584776,2346715,115585
1440167.065747,63610880,16998400,15640104,2346859,115729
1441168.264192,63610880,16998400,15701264,2347019,115889
1442169.352913,63741952,16998400,15762280,2347179,116049
1443171.516233,63873024,16998400,15823440,2347339,116209
1444173.267868,63873024,16998400,15884496,2347499,116369
1445174.230231,64004096,16998400,15945656,2347659,116529
1446175.607208,64004096,16998400,16006672,2347819,116689
1447177.43207,64135168,16998400,16067832,2347979,116849
1448178.667102,64135168,16998400,16128848,2348139,117009
1449179.978228,64266240,16998400,16190152,2348299,117169
1450181.255002,63299584,16736256,7336864,2256253,25123
1451182.313178,63299584,16736256,7398184,2256413,25283
1452183.276558,63430656,16736256,7459360,2256573,25443
1453184.606389,63430656,16736256,7520680,2256733,25603
1454185.350262,63561728,16736256,7581872,2256893,25763
1455187.747977,63561728,16736256,7637488,2257037,25907
1456189.31055,63692800,16736256,7698664,2257197,26067
1457191.711482,63692800,16736256,7759984,2257357,26227
1458193.018896,63823872,16736256,7821264,2257517,26387
1459194.436349,63823872,16736256,7882584,2257677,26547
1460196.101932,63954944,16736256,7943760,2257837,26707
1461197.564517,63954944,16736256,8005080,2257997,26867
1462199.035119,64086016,16736256,8066272,2258157,27027
1463199.831766,63225856,16736256,7321000,2256171,25041
1464201.434406,63356928,16736256,7382176,2256331,25201
1465203.574724,63356928,16736256,7443496,2256491,25361
1466205.337147,63488000,16736256,7504672,2256651,25521
1467206.911854,63488000,16736256,7566192,2256811,25681
1468207.854249,63619072,16736256,7627368,2256971,25841
1469208.717577,63619072,16736256,7688688,2257131,26001
1470210.024007,63750144,16736256,7744008,2257275,26145
1471211.629636,63750144,16736256,7805248,2257435,26305
1472213.244645,63881216,16736256,7866424,2257595,26465
1473214.214833,63881216,16736256,7927744,2257755,26625
1474215.128775,64012288,16736256,7988920,2257915,26785
1475216.520392,64012288,16736256,8050240,2258075,26945
1476218.154797,64012288,16736256,8111424,2258235,27105
1477219.088261,63299584,16736256,7377864,2256297,25167
1478220.233463,63430656,16736256,7439040,2256457,25327
1479220.675464,63430656,16736256,7513840,2256617,25487
1480221.742973,63561728,16736256,7578224,2256777,25647
1481223.078331,63561728,16736256,7642104,2256937,25807
1482224.316732,63692800,16736256,7706576,2257097,25967
1483225.07786,63692800,16736256,7803304,2257257,26127
1484225.738897,63692800,16736256,7864480,2257417,26287
1485226.724168,63823872,16736256,7928904,2257577,26447
1486227.837247,63823872,16736256,7987704,2257721,26591
1487228.952901,63954944,16736256,8053112,2257881,26751
1488230.272228,63954944,16736256,8116344,2258041,26911
1489231.345414,63954944,16736256,8180128,2258201,27071
1490233.453819,63246336,16736256,7483920,2256251,25121
1491234.973669,63377408,16736256,7556312,2256411,25281
1492236.338925,63377408,16736256,7617488,2256571,25441
1493237.718899,63508480,16736256,7697384,2256731,25601
1494238.985755,63508480,16736256,7764792,2256891,25761
1495240.066892,63639552,16736256,7829760,2257051,25921
1496241.72968,63639552,16736256,7894184,2265403,34273
1497242.747086,63639552,16736256,8009640,2265563,34433
1498243.829375,63770624,16736256,8070824,2265723,34593
1499245.141844,63770624,16736256,8132144,2265883,34753
1500245.909582,63901696,16736256,8193464,2266043,34913
1501247.319429,63901696,16736256,8254784,2266203,35073
1502247.964394,64032768,16736256,8313904,2266349,35219
1503249.57623,64032768,16736256,8371336,2266507,35377
1504251.256573,64163840,16736256,8432512,2266667,35537
1505251.962489,64163840,16736256,8650216,2266827,35697
1506252.7946,63287296,16736256,7727104,2264381,33251
1507253.942693,63287296,16736256,7788424,2264541,33411
1508255.52049,63418368,16736256,7849600,2264701,33571
1509257.083219,63418368,16736256,7910920,2264861,33731
1510257.727007,63549440,16736256,7972112,2265021,33891
1511258.511543,63549440,16736256,8033432,2265181,34051
1512260.586744,63680512,16736256,8097496,2265341,34211
1513262.36338,63680512,16736256,8207960,2265501,34371
1514262.880164,63811584,16736256,8269136,2265661,34531
1515264.088138,63811584,16736256,8330456,2265821,34691
1516264.853934,63942656,16736256,8391632,2265981,34851
1517265.827729,63942656,16736256,8452952,2266141,35011
1518266.399951,63942656,16736256,8514144,2266301,35171
1519268.213975,64073728,16736256,8575440,2266445,35315
1520269.133768,64073728,16736256,8639056,2266605,35475
1521270.008424,64204800,16736256,8783328,2266765,35635
1522271.479598,64204800,16736256,8844504,2266925,35795
1523272.832872,63299584,16736256,7974808,2264493,33363
1524274.109261,63430656,16736256,8039176,2264653,33523
1525275.28982,63430656,16736256,8126464,2264813,33683
1526276.185138,63430656,16736256,8187648,2264973,33843
1527277.553241,63561728,16736256,8252368,2265133,34003
1528279.218101,63561728,16736256,8313544,2265293,34163
1529280.447005,63692800,16736256,8425320,2265453,34323
1530281.904705,63692800,16736256,8486560,2265613,34483
1531283.249775,63823872,16736256,8547880,2265773,34643
1532284.534431,63823872,16736256,8609056,2265933,34803
1533286.2703,63954944,16736256,8670376,2266093,34963
1534286.492879,63954944,16736256,8731552,2266253,35123
1535288.420824,64086016,16736256,8790160,2266397,35267
1536290.352081,64086016,16736256,8853536,2266557,35427
1537292.038258,64217088,16736256,9020616,2266717,35587
1538293.154935,63225856,16736256,8164328,2264395,33265
1539294.215469,63356928,16736256,8243864,2264555,33425
1540295.015532,63356928,16736256,8305040,2264715,33585
1541295.941024,63488000,16736256,8374936,2264875,33745
1542297.431925,63488000,16736256,8438984,2265035,33905
1543299.062688,63619072,16736256,8503152,2265195,34065
1544299.946556,63619072,16736256,8567528,2265355,34225
1545301.157717,63750144,16736256,8673096,2265515,34385
1546302.343701,63750144,16736256,8734304,2265675,34545
1547304.185785,63750144,16736256,8795624,2265835,34705
1548305.580741,63881216,16736256,8856800,2265995,34865
1549307.05923,63881216,16736256,8918120,2266155,35025
1550308.108437,64012288,16736256,8985112,2266315,35185
1551308.856935,64012288,16736256,9049312,2266475,35345
1552310.135509,63279104,16736256,8350664,2264491,33361
1553311.110162,63410176,16736256,8411984,2264651,33521
1554312.474232,63410176,16736256,8467304,2264795,33665
1555314.137848,63410176,16736256,8530696,2264955,33825
1556315.533689,63541248,16736256,8595048,2265115,33985
1557316.920513,63541248,16736256,8659568,2265275,34145
1558318.021332,63672320,16736256,8777552,2265435,34305
1559319.542719,63672320,16736256,8838872,2265595,34465
1560321.682867,63803392,16736256,8900064,2265755,34625
1561323.070299,63803392,16736256,8961384,2265915,34785
1562323.820582,63934464,16736256,9022560,2266075,34945
1563324.917574,63934464,16736256,9083880,2266235,35105
1564325.963915,64065536,16736256,9145296,2274587,43457
1565326.601042,63225856,16736256,8436888,2272635,41505
1566327.901917,63356928,16736256,8515128,2272795,41665
1567328.933495,63356928,16736256,8576448,2272955,41825
1568330.574221,63488000,16736256,8657984,2273115,41985
1569331.960565,63488000,16736256,8719304,2273275,42145
1570332.563038,63619072,16736256,8780480,2273435,42305
1571334.104543,63619072,16736256,8845160,2273595,42465
1572335.501778,63750144,16736256,8942304,2273755,42625
1573337.280434,63750144,16736256,9003640,2273915,42785
1574337.774895,63881216,16736256,9069928,2274075,42945
1575339.178574,63881216,16736256,9125544,2274219,43089
1576340.225335,63881216,16736256,9192664,2274379,43249
1577341.0794,64012288,16736256,9254088,2274539,43409
1578341.720404,63328256,16736256,8558320,2272589,41459
1579343.663416,63328256,16736256,8646336,2272749,41619
1580345.331511,63459328,16736256,8707512,2272909,41779
1581347.474699,63459328,16736256,8768832,2273069,41939
1582349.041761,63459328,16736256,8837168,2273229,42099
1583350.322513,63590400,16736256,8898488,2273389,42259
1584352.475117,63590400,16736256,8964848,2273549,42419
1585354.512514,63721472,16736256,9065896,2273709,42579
1586355.779533,63721472,16736256,9127080,2273869,42739
1587356.314263,63852544,16736256,9188400,2274029,42899
1588356.821269,63852544,16736256,9249576,2274189,43059
1589358.087199,63983616,16736256,9314600,2274349,43219
1590359.471278,63983616,16736256,9375824,2274509,43379
1591361.226028,63287296,16736256,8673808,2272571,41441
1592362.22417,63287296,16736256,8755760,2272731,41601
1593363.305964,63418368,16736256,8817080,2272891,41761
1594364.553427,63418368,16736256,8899576,2273051,41921
1595366.662783,63549440,16736256,8960968,2273211,42081
1596368.168878,63549440,16736256,9022144,2273371,42241
1597369.25268,63680512,16736256,9083464,2273531,42401
1598369.83004,63680512,16736256,9171976,2273675,42545
1599371.556995,63811584,16736256,9233224,2273835,42705
1600373.222224,63811584,16736256,9297584,2273995,42865
1601374.278662,63942656,16736256,9364056,2274155,43025
1602375.620671,63942656,16736256,9429752,2274315,43185
1603377.565258,63942656,16736256,9491088,2274475,43345
1604378.934332,63238144,16736256,8791824,2272537,41407
1605380.626074,63369216,16736256,8877352,2272697,41567
1606382.491465,63369216,16736256,8938528,2272857,41727
1607384.043143,63500288,16736256,9003960,2273017,41887
1608384.894159,63500288,16736256,9067368,2273177,42047
1609386.023565,63631360,16736256,9132256,2273337,42207
1610387.674273,63631360,16736256,9198920,2273497,42367
1611389.57778,63631360,16736256,9312096,2273657,42527
1612390.860433,63762432,16736256,9373288,2273817,42687
1613391.799089,63762432,16736256,9434608,2273977,42847
1614393.0761,63893504,16736256,9495784,2274137,43007
1615393.912597,63893504,16736256,9557104,2274297,43167
1616394.993385,64024576,16736256,9618280,2274457,43327
1617396.523529,64024576,16736256,9679600,2274617,43487
1618397.764275,63324160,16736256,9003544,2272683,41553
1619398.316736,63324160,16736256,9064360,2272831,41701
1620400.450861,63455232,16736256,9120224,2272987,41857
1621402.591101,63455232,16736256,9181560,2273147,42017
1622404.027775,63586304,16736256,9250000,2273307,42177
1623404.818382,63586304,16736256,9311320,2273467,42337
1624406.499706,63717376,16736256,9415296,2273627,42497
1625408.629588,63717376,16736256,9476616,2273787,42657
1626410.298227,63848448,16736256,9537792,2273947,42817
1627411.244413,63848448,16736256,9599112,2274107,42977
1628412.414198,63979520,16736256,9660288,2274267,43137
1629414.613599,63979520,16736256,9726056,2274427,43297
1630416.194279,64110592,16736256,9795352,2274587,43457
1631417.155131,63270912,16736256,9114272,2272635,41505
1632418.594529,63401984,16736256,9175672,2280987,49857
1633419.717139,63401984,16736256,9236992,2281147,50017
1634421.26324,63533056,16736256,9328904,2281307,50177
1635421.747805,63533056,16736256,9390224,2281467,50337
1636423.510033,63664128,16736256,9451400,2281627,50497
1637425.567284,63664128,16736256,9512720,2281787,50657
1638426.799745,63664128,16736256,9599008,2281947,50817
1639428.339146,63795200,16736256,9660368,2282107,50977
1640428.968869,63795200,16736256,9721544,2282267,51137
1641430.284202,63926272,16736256,9782864,2282427,51297
1642431.222831,63926272,16736256,9843448,2282571,51441
